B0,B1,B2,B3,ConKingdom,Habitat,OriginalTraitName,Rsqu,aic,aicc,bic,id
-1.7835321395104395,0.19016748151299612,-0.005843544921079766,6.342413202352136e-05,Metazoa,marine,change in o2 (respiration),0.8886571057811825,-47.64424754830261,-34.31091421496927,-47.326481381583264,353
-2.7406457108645093,1.6199092534759059,-0.02872580674440498,4.926306599407509e-05,Plantae,terrestrial,co2 assimilation,0.9924326384236359,-24.69984804552032,-11.366514712186985,-24.382081878800975,354
-902.7599904447453,81.05834648940886,-2.3109923130225964,0.021596045317115047,Plantae,terrestrial,co2 assimilation,0.6238284883901251,20.679433867307885,27.346100533974553,22.271014958501368,355
-351.60893381615404,26.811143461227566,-0.5225089915398097,0.002479545999669842,Plantae,terrestrial,co2 assimilation,0.3185029215586924,35.923554268339814,42.59022093500648,37.5151353595333,356
21.02755635524966,0.5759026131317919,0.1192246260781401,-0.0020693943972284264,Plantae,terrestrial,net photosynthetic rate,0.9851007458045901,36.24017204812138,40.68461649256582,38.79640136658241,357
5.022832491193846,-0.6368686046596868,0.03191658624849878,-0.00023361132570323575,Plantae,terrestrial,dark respiration,0.9501216301842664,15.795410158222131,23.795410158222133,17.005750530198313,358
8.721935391703008,2.1590378116403137,-0.00019053545026288555,-0.0006608522944908734,Plantae,terrestrial,net photosynthetic rate,0.9726179868062136,16.798811347171068,20.435174983534704,19.889166236130194,359
2.3684959949936872,-0.0707827300719562,0.025504827373138216,-0.00021478969200609328,Plantae,terrestrial,dark respiration,0.9796565960614547,16.906422884642176,24.906422884642176,18.116763256618363,360
0.3234807841388823,0.061418552874573505,-6.666146839734975e-05,4.9540861692029345e-05,Fungi,terrestrial,respiration,0.9960617488248086,-33.32877627959094,-19.995442946257604,-33.011010112871595,361
-94.82188452472133,15.95267883929038,-0.2605185330627683,-0.002180911565453611,Plantae,terrestrial,rate of photosynthenthetic co2 fixation,0.9708735397222757,43.31422766301955,49.028513377305266,45.25385426217155,362
0.041790988106058836,-0.004028856566359035,0.00039531591206805295,-6.8818234211152795e-06,Plantae,freshwater,respiration / specific growth rate,0.7899131236858357,-63.84749583440946,-50.51416250107612,-63.52972966769011,363
0.016941733343717392,9.555784520694701e-05,0.00013087562287454767,-3.0995454136288165e-06,Plantae,freshwater,gross photosynthesis / specific growth rate,0.7375512382621019,-70.42174548114164,-57.088412147808306,-70.1039793144223,364
0.016001961659631605,0.002901060642979306,-0.00010808396826128573,4.216055735180783e-06,Plantae,freshwater,respiration / specific growth rate,0.992030270311202,-80.56425323344305,-67.23091990010973,-80.24648706672372,365
-0.04658613965770461,0.0482036418405131,-0.0026349539461222433,3.807917329150997e-05,Plantae,freshwater,gross photosynthesis / specific growth rate,0.8489323796841229,-48.78163956746719,-35.44830623413385,-48.46387340074784,366
0.008744448170489093,0.015207854240017209,-0.000975046314004151,1.9716595268605867e-05,Plantae,freshwater,respiration / specific growth rate,0.9299548857829425,-63.22421385828798,-49.890880524954646,-62.90644769156864,367
0.04347816374376164,0.019992646160689853,-0.0005408218946248602,-4.296237272275952e-07,Plantae,freshwater,gross photosynthesis / specific growth rate,0.5108981400367703,-39.063184783909286,-25.72985145057595,-38.74541861718994,368
0.07249720900222863,0.0018101060829292257,9.391997955041308e-06,-6.332616873792655e-07,Plantae,freshwater,respiration / specific growth rate,0.25518169313226413,-53.128044583404396,-39.79471125007106,-52.81027841668505,369
0.025532231838692694,0.021297857069343056,-0.00044018450915248535,-3.0586609572360594e-06,Plantae,freshwater,gross photosynthesis / specific growth rate,0.6749637117476253,-42.10921148293788,-28.775878149604544,-41.791445316218535,370
